법정동코드2,시군구명,동리명,빌딩연차,관리건축물대장PK,기타용도,구조코드명,대지면적(㎡),건축면적(㎡),연면적(㎡),주용도코드명,높이(m),지상층수,지하층수,세대수(세대),가구수(가구),공동주택,공장,단독주택,문화및집회시설,숙박시설,업무시설,위험물저장및처리시설,제1종근린생활시설,제2종근린생활시설,창고시설,면적대비 생활인구 밀도,2018연간가스사용량,2018연간전기사용량,0-5 시간대 생활인구,6-11 시간대 생활인구,12-17 시간대 생활인구,18-23 시간대 생활인구,시간대별 생활인구 총합계,전체세대수,인구,인구밀도,전체평균연령,65세이상인구수,65세이상인구비율,휴게음식점,일반음식점,제과점,단란주점,유흥주점,사업체수,건물수,fire_YN
1162010100,관악구,봉천동,4,11620-100224560,"공동주택, 제2종근린생활시설",철근콘크리트구조,200.0,119.6,538.66,공동주택,16.1,6,0,19,0,3054.0,3.0,7238.0,4.0,35.0,261.0,9.0,1036.0,1088.0,3.0,13884157.754444443,441157317.0,379196479.0,57677777.777777776,51600000.0,46900000.0,53366666.666666664,209555555.55555555,13042.111111111111,25913.777777777777,38482.88888888889,41.23333333333334,3632.222222222222,0.1393247948888889,47.888888888888886,213.66666666666666,6.777777777777778,3.5555555555555554,4.0,1231.3333333333333,12955.0,1
1162010100,관악구,봉천동,4,11620-100227461,공동주택,철근콘크리트구조,965.0,282.38,5327.36,공동주택,58.5,20,2,114,0,3054.0,3.0,7238.0,4.0,35.0,261.0,9.0,1036.0,1088.0,3.0,13884157.754444443,441157317.0,379196479.0,57677777.777777776,51600000.0,46900000.0,53366666.666666664,209555555.55555555,13042.111111111111,25913.777777777777,38482.88888888889,41.23333333333334,3632.222222222222,0.1393247948888889,47.888888888888886,213.66666666666666,6.777777777777778,3.5555555555555554,4.0,1231.3333333333333,12955.0,1
1162010200,관악구,신림동,23,11620-4412,일반숙박시설,철근콘크리트구조,384.61,228.6,1877.72,숙박시설,21.7,8,1,0,0,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,31,11620-16501,다가구주택,벽돌구조,205.1,82.35,296.19,단독주택,9.1,3,1,0,1,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,11,11620-100191185,공동주택,철근콘크리트구조,3625.8,647.1,11702.26,공동주택,44.6,15,3,150,0,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,23,11620-11788,연립주택,철근콘크리트구조,431.48,258.33,1491.59,공동주택,12.3,4,2,19,0,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,2,11620-100240392,단독주택,철근콘크리트구조,126.6,75.56,299.76,단독주택,9.0,3,1,0,1,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,21,11620-3876,다가구주택(8가구),철근콘크리트구조,327.8,186.66,655.94,단독주택,10.7,3,1,0,8,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,25,11620-10087,다가구용단독주택(10),철근콘크리트구조,165.0,98.64,349.8,단독주택,10.5,3,1,0,10,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,22,11620-27747,다가구주택(5가구),벽돌구조,133.5,79.92,187.9,단독주택,7.5,2,1,0,5,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,17,11620-26864,다세대주택,철근콘크리트구조,200.63,118.88,593.04,공동주택,15.65,4,1,8,0,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,24,11620-26585,"주택, 근린생활시설",벽돌구조,119.37,58.55,152.13,단독주택,9.1,3,0,0,2,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010200,관악구,신림동,17,11620-33919,다세대주택,철근콘크리트구조,232.3,139.02,652.92,공동주택,0.0,4,1,9,0,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,10293048.613636365,497353285.0,433615056.0,55509090.90909091,51218181.81818182,48000000.0,52736363.63636363,207363636.36363637,12609.272727272728,24347.090909090908,26739.363636363636,42.18181818181818,3398.6363636363635,0.13825023709090908,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,18231.0,1
1162010300,관악구,남현동,16,11620-9849,공동주택,철근콘크리트구조,323.9,182.77,808.0,공동주택,12.25,4,1,8,0,354.0,0.0,454.0,2.0,10.0,28.0,1.0,54.0,89.0,0.0,2714067.28,36519406.0,21911020.0,57500000.0,52200000.0,47300000.0,56200000.0,213000000.0,9279.0,18998.0,5810.0,41.1,2503.0,0.131750711,49.0,203.0,9.0,7.0,17.0,846.0,1000.0,1
1162010300,관악구,남현동,15,11620-21002,공동주택,철근콘크리트구조,835.7,434.55,2937.83,공동주택,15.6,5,2,19,0,354.0,0.0,454.0,2.0,10.0,28.0,1.0,54.0,89.0,0.0,2714067.28,36519406.0,21911020.0,57500000.0,52200000.0,47300000.0,56200000.0,213000000.0,9279.0,18998.0,5810.0,41.1,2503.0,0.131750711,49.0,203.0,9.0,7.0,17.0,846.0,1000.0,1
1162010300,관악구,남현동,20,11620-6953,숙박시설,철근콘크리트구조,248.0,139.92,1296.56,숙박시설,25.9,9,1,0,0,354.0,0.0,454.0,2.0,10.0,28.0,1.0,54.0,89.0,0.0,2714067.28,36519406.0,21911020.0,57500000.0,52200000.0,47300000.0,56200000.0,213000000.0,9279.0,18998.0,5810.0,41.1,2503.0,0.131750711,49.0,203.0,9.0,7.0,17.0,846.0,1000.0,1
1165010100,서초구,방배동,28,11650-7300,공동주택,벽돌구조,167.5,82.68,248.04,공동주택,7.95,2,1,3,0,2192.9166666666665,1.0833333333333333,2820.4166666666665,5.416666666666667,11.583333333333334,172.83333333333334,13.666666666666666,531.4166666666666,817.9166666666666,3.6666666666666665,8546676.135,307042304.1666667,577826559.0,59416666.666666664,67733333.33333333,73050000.0,65650000.0,265833333.33333334,9341.833333333334,23230.666666666668,19014.333333333332,41.93333333333334,3284.5,0.141859737,92.0,355.0,12.333333333333334,6.666666666666667,4.166666666666667,2747.0,6585.916666666667,1
1165010200,서초구,양재동,2,11650-100251306,도시형생활주택(단지형다세대주택),철근콘크리트구조,1012.7,140.65,719.75,공동주택,17.6,6,1,10,0,514.0,0.25,363.75,2.5,2.5,71.0,6.25,189.5,390.0,9.75,2378058.045,273081750.0,323822163.0,77100000.0,97950000.0,106000000.0,86600000.0,368000000.0,14582.0,35372.5,5640.0,40.5,4360.0,0.1200454155,189.0,608.5,22.5,8.0,1.0,4435.0,1601.0,1
1165010200,서초구,양재동,29,11650-8974,"근린생활시설, 주택",철근콘크리트구조,187.5,97.7,513.1,단독주택,14.2,5,1,0,1,514.0,0.25,363.75,2.5,2.5,71.0,6.25,189.5,390.0,9.75,2378058.045,273081750.0,323822163.0,77100000.0,97950000.0,106000000.0,86600000.0,368000000.0,14582.0,35372.5,5640.0,40.5,4360.0,0.1200454155,189.0,608.5,22.5,8.0,1.0,4435.0,1601.0,1
1165010600,서초구,잠원동,29,11650-11795,공동주택,철근콘크리트구조,0.0,795.42,11207.34,공동주택,0.0,15,1,110,0,290.0,0.0,217.0,0.0,7.0,43.0,1.0,73.0,224.0,1.0,7063802.08,92456087.0,143848383.0,60700000.0,65350000.0,69400000.0,64750000.0,260500000.0,10458.5,27698.0,17914.5,39.7,2994.5,0.109198715,76.0,292.0,10.5,9.0,2.0,1553.0,888.0,1
1165010700,서초구,반포동,31,11650-13486,공동주택,철근콘크리트구조,0.0,1075.7,16599.9,공동주택,0.0,15,1,150,0,1001.0,0.0,650.0,2.0,4.0,62.0,7.0,169.0,303.0,1.0,8467468.22,220708623.0,333277041.0,52225000.0,61150000.0,70225000.0,60750000.0,244250000.0,7789.0,20513.25,17847.25,39.475,2358.5,0.11977952,127.0,232.25,19.25,1.25,0.5,1557.75,2212.0,1
1165010700,서초구,반포동,16,11650-13941,공동주택(다세대주택),철근콘크리트구조,246.8,147.78,581.52,공동주택,13.75,5,0,8,0,1001.0,0.0,650.0,2.0,4.0,62.0,7.0,169.0,303.0,1.0,8467468.22,220708623.0,333277041.0,52225000.0,61150000.0,70225000.0,60750000.0,244250000.0,7789.0,20513.25,17847.25,39.475,2358.5,0.11977952,127.0,232.25,19.25,1.25,0.5,1557.75,2212.0,1
1165010700,서초구,반포동,28,11650-13597,공동주택,벽돌구조,630.2,251.86,1016.5,공동주택,10.8,3,1,6,0,1001.0,0.0,650.0,2.0,4.0,62.0,7.0,169.0,303.0,1.0,8467468.22,220708623.0,333277041.0,52225000.0,61150000.0,70225000.0,60750000.0,244250000.0,7789.0,20513.25,17847.25,39.475,2358.5,0.11977952,127.0,232.25,19.25,1.25,0.5,1557.75,2212.0,1
1165010800,서초구,서초동,40,11650-17266,공동주택,철근콘크리트구조,0.0,724.86,10065.19,공동주택,0.0,13,1,91,0,1261.125,1.875,1142.875,9.375,36.125,475.25,10.5,383.375,921.625,0.5,11386171.870000001,569233201.75,947288343.5,71150000.0,99575000.0,121725000.0,92325000.0,384750000.0,10427.75,25662.75,19192.25,40.4,3203.0,0.12355145975,169.0,630.5,20.0,12.75,14.25,4590.5,4352.625,1
1165010800,서초구,서초동,15,11650-17457,공동주택,철골철근콘크리트구조,27115.2,6992.96,226180.46,공동주택,150.6,46,3,645,0,1261.125,1.875,1142.875,9.375,36.125,475.25,10.5,383.375,921.625,0.5,11386171.870000001,569233201.75,947288343.5,71150000.0,99575000.0,121725000.0,92325000.0,384750000.0,10427.75,25662.75,19192.25,40.4,3203.0,0.12355145975,169.0,630.5,20.0,12.75,14.25,4590.5,4352.625,1
1168010100,강남구,역삼동,10,11680-100185367,관광숙박시설,철골철근콘크리트구조,1074.7,643.34,14860.3,숙박시설,67.4,16,6,0,0,1155.0,0.0,1434.0,11.0,76.0,561.0,6.0,501.0,1070.0,1.0,14374036.385,459386113.0,725929867.0,111550000.0,157450000.0,199500000.0,145000000.0,614000000.0,19074.0,36841.5,23852.5,39.05,3415.0,0.092694104,425.0,1397.5,36.0,42.5,56.5,9535.0,4928.0,1
1168010100,강남구,역삼동,17,11680-6853,다세대주택,철근콘크리트구조,432.6,225.06,909.43,공동주택,11.98,4,1,16,0,1155.0,0.0,1434.0,11.0,76.0,561.0,6.0,501.0,1070.0,1.0,14374036.385,459386113.0,725929867.0,111550000.0,157450000.0,199500000.0,145000000.0,614000000.0,19074.0,36841.5,23852.5,39.05,3415.0,0.092694104,425.0,1397.5,36.0,42.5,56.5,9535.0,4928.0,1
1168010100,강남구,역삼동,29,11680-2147,다세대주택,벽돌구조,0.0,91.72,275.16,공동주택,7.8,2,1,6,0,1155.0,0.0,1434.0,11.0,76.0,561.0,6.0,501.0,1070.0,1.0,14374036.385,459386113.0,725929867.0,111550000.0,157450000.0,199500000.0,145000000.0,614000000.0,19074.0,36841.5,23852.5,39.05,3415.0,0.092694104,425.0,1397.5,36.0,42.5,56.5,9535.0,4928.0,1
1168010100,강남구,역삼동,8,11680-100202249,공동주택,철근콘크리트구조,278.7,166.79,555.83,공동주택,14.75,5,0,13,0,1155.0,0.0,1434.0,11.0,76.0,561.0,6.0,501.0,1070.0,1.0,14374036.385,459386113.0,725929867.0,111550000.0,157450000.0,199500000.0,145000000.0,614000000.0,19074.0,36841.5,23852.5,39.05,3415.0,0.092694104,425.0,1397.5,36.0,42.5,56.5,9535.0,4928.0,1
1168010300,강남구,개포동,36,11680-1806,아파트,철근콘크리트구조,0.0,503.88,2519.4,공동주택,0.0,5,0,60,0,625.666666675,0.0,434.791666675,1.04166666675,2.08333333325,40.958333332500004,1.5,172.208333325,263.875,1.5,3720731.9050000003,216208488.25,296769927.0,35800000.0,36525000.0,35700000.0,34575000.0,142750000.0,5859.25,14292.0,8990.75,42.875,2119.75,0.15514474575,38.5,127.75,4.75,1.5,0.0,994.75,1583.875,1
1168010300,강남구,개포동,36,11680-2656,아파트,철근콘크리트구조,0.0,425.46,2127.3,공동주택,0.0,5,0,50,0,625.666666675,0.0,434.791666675,1.04166666675,2.08333333325,40.958333332500004,1.5,172.208333325,263.875,1.5,3720731.9050000003,216208488.25,296769927.0,35800000.0,36525000.0,35700000.0,34575000.0,142750000.0,5859.25,14292.0,8990.75,42.875,2119.75,0.15514474575,38.5,127.75,4.75,1.5,0.0,994.75,1583.875,1
1168010400,강남구,청담동,7,11680-100209587,공동주택,철근콘크리트구조,202.9,119.06,395.99,공동주택,17.64,5,0,11,0,419.0,0.0,396.0,5.0,5.0,97.0,2.0,286.0,532.0,1.0,6491416.31,118407480.0,206435800.0,74600000.0,93900000.0,109000000.0,86200000.0,363000000.0,12475.0,30185.0,12955.0,41.0,3886.0,0.12873944,185.0,882.0,25.0,19.0,16.0,4432.0,1753.0,1
1168010400,강남구,청담동,30,11680-19022,주거시설,벽돌구조,765.1,292.77,1151.95,공동주택,9.9,3,1,9,0,419.0,0.0,396.0,5.0,5.0,97.0,2.0,286.0,532.0,1.0,6491416.31,118407480.0,206435800.0,74600000.0,93900000.0,109000000.0,86200000.0,363000000.0,12475.0,30185.0,12955.0,41.0,3886.0,0.12873944,185.0,882.0,25.0,19.0,16.0,4432.0,1753.0,1
1168010500,강남구,삼성동,22,11680-6714,주거시설,철근콘크리트구조,176.4,99.08,332.6,단독주택,10.5,3,1,0,8,737.0,0.0,573.0,15.0,31.0,289.0,4.0,192.0,470.0,6.0,9778225.805,342274701.0,524970167.0,61850000.0,93450000.0,123350000.0,82100000.0,361000000.0,9602.5,22872.0,16226.0,40.3,2599.0,0.11828369799999999,253.0,603.0,31.0,10.5,22.0,3954.5,2371.0,1
1168010500,강남구,삼성동,34,11680-751,주거시설,벽돌구조,0.0,253.7,1014.8,공동주택,0.0,3,1,9,0,737.0,0.0,573.0,15.0,31.0,289.0,4.0,192.0,470.0,6.0,9778225.805,342274701.0,524970167.0,61850000.0,93450000.0,123350000.0,82100000.0,361000000.0,9602.5,22872.0,16226.0,40.3,2599.0,0.11828369799999999,253.0,603.0,31.0,10.5,22.0,3954.5,2371.0,1
1168010500,강남구,삼성동,5,11680-100222171,"도시형생활주택,근린생활시설",철근콘크리트구조,217.7,128.21,588.62,공동주택,13.65,5,1,10,0,737.0,0.0,573.0,15.0,31.0,289.0,4.0,192.0,470.0,6.0,9778225.805,342274701.0,524970167.0,61850000.0,93450000.0,123350000.0,82100000.0,361000000.0,9602.5,22872.0,16226.0,40.3,2599.0,0.11828369799999999,253.0,603.0,31.0,10.5,22.0,3954.5,2371.0,1
1168010500,강남구,삼성동,31,11680-701,주거시설,철근콘크리트구조,0.0,300.22,1191.85,공동주택,0.0,3,1,12,0,737.0,0.0,573.0,15.0,31.0,289.0,4.0,192.0,470.0,6.0,9778225.805,342274701.0,524970167.0,61850000.0,93450000.0,123350000.0,82100000.0,361000000.0,9602.5,22872.0,16226.0,40.3,2599.0,0.11828369799999999,253.0,603.0,31.0,10.5,22.0,3954.5,2371.0,1
1168010600,강남구,대치동,31,11680-11841,단독주택,철근콘크리트구조,0.0,81.88,364.16,단독주택,0.0,4,1,0,1,840.666666675,0.0,556.916666675,3.41666666675,6.83333333325,185.5833333325,6.0,169.083333325,426.75,1.0,10346203.075,335146342.0,468917454.5,58725000.0,68850000.0,78250000.0,67700000.0,273750000.0,9471.0,25902.75,23301.75,39.825,2782.5,0.112638664,126.0,337.5,15.75,5.75,1.5,2360.75,2334.75,1
1168010600,강남구,대치동,35,11680-100188101,주거시설,철근콘크리트구조,0.0,1457.98,21317.51,공동주택,0.0,15,1,120,0,840.666666675,0.0,556.916666675,3.41666666675,6.83333333325,185.5833333325,6.0,169.083333325,426.75,1.0,10346203.075,335146342.0,468917454.5,58725000.0,68850000.0,78250000.0,67700000.0,273750000.0,9471.0,25902.75,23301.75,39.825,2782.5,0.112638664,126.0,337.5,15.75,5.75,1.5,2360.75,2334.75,1
1168010600,강남구,대치동,26,11680-17099,주거시설,철근콘크리트구조,249.2,148.16,576.28,단독주택,10.6,3,1,0,14,840.666666675,0.0,556.916666675,3.41666666675,6.83333333325,185.5833333325,6.0,169.083333325,426.75,1.0,10346203.075,335146342.0,468917454.5,58725000.0,68850000.0,78250000.0,67700000.0,273750000.0,9471.0,25902.75,23301.75,39.825,2782.5,0.112638664,126.0,337.5,15.75,5.75,1.5,2360.75,2334.75,1
1168010700,강남구,신사동,34,11680-6752,주거시설 근린생활시설,벽돌구조,0.0,101.32,207.06,단독주택,0.0,2,1,0,1,176.0,0.0,260.0,5.0,4.5,57.0,1.5,251.5,490.0,0.5,6810513.6899999995,136188868.0,324306033.0,65500000.0,87250000.0,114000000.0,91150000.0,358000000.0,9129.5,22979.5,10275.0,42.3,3781.0,0.1635701795,242.5,943.5,45.5,16.5,7.5,4248.0,1273.0,1
1168010800,강남구,논현동,21,11680-18662,다가구주택,철근콘크리트구조,260.9,154.72,597.97,단독주택,9.45,3,1,0,9,948.0,0.0,1448.0,14.0,22.0,299.0,3.0,474.0,1199.0,3.0,11252040.815000001,214513690.0,434965569.0,73150000.0,92000000.0,111500000.0,87300000.0,364500000.0,12788.0,23182.5,17211.0,41.55,2834.0,0.122549236,202.0,902.0,24.0,45.5,19.5,5560.0,4471.0,1
1168010800,강남구,논현동,23,11680-7908,주거시설,철근콘크리트구조,240.53,142.35,552.48,단독주택,10.4,3,1,0,16,948.0,0.0,1448.0,14.0,22.0,299.0,3.0,474.0,1199.0,3.0,11252040.815000001,214513690.0,434965569.0,73150000.0,92000000.0,111500000.0,87300000.0,364500000.0,12788.0,23182.5,17211.0,41.55,2834.0,0.122549236,202.0,902.0,24.0,45.5,19.5,5560.0,4471.0,1
1168010800,강남구,논현동,18,11680-13877,주거시설,철근콘크리트구조,546.2,313.4,1618.91,공동주택,14.5,4,1,19,0,948.0,0.0,1448.0,14.0,22.0,299.0,3.0,474.0,1199.0,3.0,11252040.815000001,214513690.0,434965569.0,73150000.0,92000000.0,111500000.0,87300000.0,364500000.0,12788.0,23182.5,17211.0,41.55,2834.0,0.122549236,202.0,902.0,24.0,45.5,19.5,5560.0,4471.0,1
1168010800,강남구,논현동,22,11680-15184,다가구주택,철근콘크리트구조,227.5,134.2,507.95,단독주택,10.3,3,1,0,9,948.0,0.0,1448.0,14.0,22.0,299.0,3.0,474.0,1199.0,3.0,11252040.815000001,214513690.0,434965569.0,73150000.0,92000000.0,111500000.0,87300000.0,364500000.0,12788.0,23182.5,17211.0,41.55,2834.0,0.122549236,202.0,902.0,24.0,45.5,19.5,5560.0,4471.0,1
1168011000,강남구,압구정동,31,11680-1470,주거시설,철근콘크리트구조,0.0,647.64,11122.32,공동주택,0.0,17,1,68,0,176.0,0.0,260.0,5.0,4.5,57.0,1.5,251.5,490.0,0.5,6810513.6899999995,136188868.0,324306033.0,65500000.0,87250000.0,114000000.0,91150000.0,358000000.0,9129.5,22979.5,10275.0,42.3,3781.0,0.1635701795,242.5,943.5,45.5,16.5,7.5,4248.0,1273.0,1
1168011200,강남구,자곡동,30,11680-6197,주거시설,벽돌구조,0.0,99.9,199.8,단독주택,0.0,1,1,0,1,137.66666669999998,1.0,232.6666667,1.0,0.0,8.0,2.666666667,19.33333333,17.0,0.0,5539405.68,62245435.0,81875315.0,96900000.0,87100000.0,75000000.0,84100000.0,343000000.0,17693.0,45445.0,17614.0,39.6,5818.0,0.128022885,59.0,141.0,9.0,0.0,0.0,1025.0,423.0,1
1168011400,강남구,일원동,24,11680-5630,주거시설,철근콘크리트구조,231.6,121.85,324.78,단독주택,9.8,3,0,0,3,408.91666667500004,0.0,430.541666675,1.04166666675,1.0833333332500001,32.208333332500004,1.75,99.95833332500001,142.875,1.0,5435025.4325,480431519.25,389952120.5,41250000.0,43850000.0,42500000.0,40575000.0,168250000.0,7136.0,18091.25,14469.5,41.875,2568.5,0.146822225,23.5,84.75,4.5,0.0,0.0,985.0,1158.625,1
1168011500,강남구,수서동,26,11680-1426,주거시설,철근콘크리트구조,31862.71,334.95,5039.37,공동주택,0.0,15,1,89,0,199.33333333333334,0.0,259.3333333333333,1.3333333333333333,0.0,14.333333333333334,1.6666666666666667,46.0,43.666666666666664,1.3333333333333333,5452592.88,558187942.0,224149155.66666666,47166666.666666664,51733333.333333336,50633333.333333336,47466666.666666664,197000000.0,7876.0,19446.0,14445.666666666666,43.9,3101.6666666666665,0.1691632723333333,37.0,119.0,7.666666666666667,0.3333333333333333,0.0,1379.0,600.3333333333334,1
1171010300,송파구,풍납동,23,11710-2118,공동주택(아파트),철근콘크리트구조,40676.7,9562.83,13837.21,공동주택,48.8,18,1,130,0,362.0,0.0,1439.0,1.0,0.0,10.0,1.0,185.0,123.0,1.0,8466913.07,195863036.0,178436665.0,57500000.0,63300000.0,61350000.0,57000000.0,239500000.0,8597.5,20764.5,18545.0,43.0,2891.5,0.1431481595,34.5,123.5,6.0,2.0,0.5,960.0,2189.0,1
1171010400,송파구,송파동,16,11710-18903,공동주택,철근콘크리트구조,178.5,107.01,515.5,공동주택,12.85,4,1,8,0,1084.0,0.0,487.0,1.0,0.0,31.0,1.0,194.0,221.0,2.0,13116491.52,40727610.0,80056088.0,56850000.0,50850000.0,47050000.0,51750000.0,206500000.0,9816.5,23805.5,36719.0,40.95,2821.5,0.118667305,64.0,205.0,10.0,9.5,0.0,1714.0,2053.0,1
1171010500,송파구,석촌동,14,11710-9196,공동주택(다세대주택),철근콘크리트구조,215.7,127.0,453.95,공동주택,13.8,5,0,9,0,1145.0,1.0,490.0,1.0,4.0,36.0,2.0,195.0,226.0,1.0,11140350.88,38518197.0,111757637.0,70000000.0,63200000.0,57900000.0,63300000.0,254000000.0,16672.0,34760.0,36589.0,41.3,3982.0,0.114556962,97.0,471.0,8.0,27.0,3.0,2570.0,2118.0,1
1171010800,송파구,문정동,2,11710-100482063,"공동주택, 제2종근린생활시설",철근콘크리트구조,165.5,96.27,328.84,공동주택,16.8,5,0,7,0,727.3333333333334,11.333333333333334,296.0,2.0,2.0,40.666666666666664,6.333333333333333,162.0,156.33333333333334,5.333333333333333,10118129.286666667,378110315.0,247664620.66666666,69100000.0,70266666.66666667,72333333.33333333,68166666.66666667,280333333.3333333,12443.666666666666,28921.0,25991.333333333332,40.76666666666667,3329.0,0.115185578,128.0,328.3333333333333,12.0,0.3333333333333333,0.0,2637.0,1436.0,1
1171011100,송파구,방이동,7,11710-100238224,공동주택,철근콘크리트구조,206.5,121.88,412.35,공동주택,14.5,5,0,16,0,1209.0,1.0,425.0,19.0,50.0,88.0,4.0,236.0,341.0,2.0,10297154.31,127271042.0,184208361.0,52000000.0,52300000.0,54300000.0,56233333.333333336,215000000.0,8431.0,20558.666666666668,23861.333333333332,40.800000000000004,2405.6666666666665,0.11676026300000002,65.66666666666667,271.0,6.333333333333333,13.333333333333334,15.666666666666666,1614.6666666666667,2468.0,1
1171011400,송파구,마천동,15,11710-24155,공동주택외2,철근콘크리트구조,191.0,114.29,488.19,공동주택,14.3,5,0,5,0,764.0,1.0,1771.0,0.0,1.0,4.0,2.0,277.0,130.0,3.0,7762253.0,41251193.0,36440621.0,38200000.0,32150000.0,30000000.0,33850000.0,134000000.0,8919.5,21014.0,30020.0,45.35,3755.0,0.1786836455,30.0,156.0,4.0,2.5,0.0,1156.0,2978.0,1
1174010300,강동구,상일동,33,11740-18707,단독주택,벽돌구조,216.7,94.75,333.42,단독주택,10.8,3,1,0,1,239.5,1.5,205.0,1.5,0.0,5.5,4.0,45.75,33.5,2.75,3713359.165,242024987.5,97876731.0,61800000.0,63700000.0,59600000.0,59400000.0,244500000.0,7690.5,22033.0,7981.5,41.5,2959.0,0.13504664849999998,35.0,99.0,3.0,0.5,0.0,965.5,561.25,1
1174010700,강동구,암사동,23,11740-2845,연립주택,철근콘크리트구조,1119.7,588.08,1076.6,공동주택,8.7,3,1,9,0,965.0,2.0,1601.0,2.0,7.0,20.0,2.0,225.0,169.0,6.0,6022081.5,134644916.0,88919473.0,52000000.0,45366666.666666664,40366666.666666664,46133333.333333336,184000000.0,9514.333333333334,23804.666666666668,19011.333333333332,41.26666666666666,3233.6666666666665,0.13298452766666666,32.333333333333336,134.66666666666666,6.0,2.3333333333333335,0.6666666666666666,1138.0,2948.0,1
